position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
130,UCpBuGfvIonf2jS241PaKixA,"Script Python","🐍 Conceitos da Linguagem Python Função Lambda: Funções anônimas curtas para expressões rápidas. 🐍 Ambientes e Ferramentas Jupyter: Ambiente interativo para ciência de dados. tqdm: Adiciona barras de progresso a loops. 🐍 Visualização de Dados Matplotlib: Biblioteca para criação de gráficos variados. 🐍 Desenvolvimento Web e APIs Requests: Facilita requisições HTTP e consumo de APIs. FastAPI: Framework eficiente para criação de APIs. 🐍 Interface Gráfica Tkinter: Biblioteca nativa para interfaces gráficas simples. 🐍 Banco de Dados SQLite: Banco de dados leve e embutido. 🐍 Bibliotecas de Cálculo Numérico e Estatístico NumPy: Manipulação eficiente de arrays multidimensionais. Pandas: Análise e manipulação de dados tabulares. 🐍 Aprendizado de Máquina e Inteligência Artificial Scikit-learn: Modelagem estatística e aprendizado de máquina. PyTorch: Framework poderoso para redes neurais profundas. ",2018-01-26T22:31:51Z,,BR,1569,270,20,https://yt3.ggpht.com/WJrkH8x8zCqKZVjZ5x7FqLcUJA2Uc-hrLGoKAieGQHPuo6VQIRou0xjGnuWxdSgzH9K4hO4g2F8=s800-c-k-c0x00ffffff-no-rj,,
131,UC6HVhkHm7OaIXAc2znWBynw,Python__program," Welcome to our channel dedicated to helping you master essential Python skills! In today's fast-paced world, proficiency in using computers is more critical than ever. Whether you're a beginner looking to navigate your way around a computer or an experienced user seeking to enhance your skills, you've come to the right place. On this channel, we offer comprehensive tutorials, tips, and tricks designed to empower you with the knowledge and confidence to tackle various aspects of computing. From basic operations like file management and internet browsing to more advanced topics such as programming, graphic design, and cybersecurity, we've got you covered. Our expert instructors break down complex concepts into easy-to-follow, step-by-step instructions, ensuring that learners of all levels can follow along and progress at their own pace. Additionally, we regularly update our content to keep up with the latest trends and technologies in the ever-evolving world of computing. ",2024-03-23T04:55:56.744005Z,,IN,423,9,10,https://yt3.ggpht.com/QHNdOtq9TU-IyaTNThy1nSjZb7rfF_Ee6RUKPEWTiEcIagSQOOAaIRzqFNCjtTtKMe8TM8ug=s800-c-k-c0x00ffffff-no-rj,"skill|sourses|computer courses|computer skill|skill sphere","Lifestyle (parent topic)|Technology"
132,UCN3ksSNYfdMnKmjC938rO7A,"Learn Python",,2021-10-19T18:10:54.861462Z,,,779,11,10,https://yt3.ggpht.com/LJ37KCPXA7kE6trF438wS8NiXVp5W5CRsH28guqwE6MrZ8e3JEdxSZYilLoxGONkdejb5Pk29g=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
133,UCWgc9siYEW1y2m1S--LlftQ,"Python Programming","Python Programming, Learning Programming, AI, Data Science, Data Analytics, Machine Learning, Neural Networks, Deep learning, LLM",2024-05-18T04:33:48.095412Z,,IN,124,1,8,https://yt3.ggpht.com/Hhrf65eIauFwclmdNuMnE6PaIHz_KZLTZKScsJirbW7md1gOlBCRU_tYHuX0wvOmVmyAg31LOQ=s800-c-k-c0x00ffffff-no-rj,"AI|Automation|API|Django|FastAPI|Python Programming and More|Machine Learning|Deep Learning|Data Science|Data Analytics|Web Development|Django REST Framework|Object-Oriented Programming","Lifestyle (parent topic)|Knowledge|Technology"
134,UCsYy8SCbwLL4lnhcZdIkpiQ,"One mïnute Python kída","Learning python programming language in one mïnute... Please like, comments & subscribe my channel...❤️",2022-09-28T17:45:10.28177Z,,,2163,11,35,https://yt3.ggpht.com/hBgVhjpy8zZqn4jCS5J-JU0Gdyk7HIqxyUWY-G8VdSfm65D9au6Nnc0-jRGiIa_Ib31wPl0j3Q=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology"
135,UCtFS_PhuzcJBETXwWIsyP5Q,"Python FEI",,2019-06-11T18:19:31Z,,,87842,968,94,https://yt3.ggpht.com/ytc/AIdro_lfeQyfb0A7xrWNbxRH_BjNO32aXqc9qahyNEuNglu6Mw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
136,UCMTF2IhRnHD30Cf2WM8yi4Q,"Python Sem MIMIMI","Sou o Kaique, criei esse canal para conversar e discutir sobre linguagem de programação Python, Esse canal também é voltado para compartilhar os resultados de automações de processos. O objetivo principal é demonstrar soluções práticas para desafios reais, apresentando o passo a passo de problemas resolvidos no dia a dia. ",2020-04-27T00:51:53.847493Z,,BR,50994,1110,16,https://yt3.ggpht.com/6KCS2UFkgSjj_HFxri-fBuAApNMi1AXZ6qTRcC1vainimNHWBUEmjWWdu67Ndv0bUmyHb1Ry=s800-c-k-c0x00ffffff-no-rj,python|dev|rpa,"Lifestyle (parent topic)|Technology|Knowledge"
137,UCOpquoJo3TOVGfrng0euNuQ,"Canal Python","Se precisar é só chamar!!!",2022-11-23T21:06:10.80342Z,,,44,1,2,https://yt3.ggpht.com/j-r85xOUKxURee1NgevH34vRX8Lm7ZjyMumxN0Gz2MxSbPMgs24d0oXyjWiw4mTpKusq8l5Mbg=s800-c-k-c0x00ffffff-no-rj,,
138,UC0h1i9qnN9Ra97BgK3wNa4g,"Programming Python","This channel will contain several tutorials on how to write code with Python. First I published these Tutorials in german, and my first intend was to teach my pupils how to write small programms, especially arcade games and adventures. Very soon after the first videos I had some requests on much more difficult aspects of Python, such like writing an e-Mail-distributor, things I've never thought about. But: I did my job pretty well, and then I had been asked to publish these tutorials in english. So here I am. GUI, writing games, using databases, making websites interactive: all those things will get their tutorials. Just have a little patience with me. It takes its time to produce videos in a language I don't use every day.",2016-03-25T14:24:01Z,,,98429,478,16,https://yt3.ggpht.com/ytc/AIdro_kA8OU1uFWXM0lVQn1fei5AFD44xHAzdnEcx9Z7XREp_w=s800-c-k-c0x00ffffff-no-rj,"Python|programming|Java|creativity|GUI|database|mySQL|application|grafical interface","Knowledge|Technology|Lifestyle (parent topic)"
139,UCxYB0-EYp_Jywuk-gERT0kg,"Python Bytes","Are you ready to dive into the world of Python? Our channel offers short, informative, and engaging videos designed to unravel the mysteries of this powerful programming language. With each video lasting less than 40 seconds, we focus on teaching you one fascinating Python fact, problem, or aspect. Whether you're a beginner or an experienced programmer, our goal is to provide you with bite-sized knowledge that is easy to grasp and apply. Join our growing community of Python enthusiasts by subscribing to our channel. By hitting that subscribe button and enabling notifications, you'll never miss a Python Byte! We encourage you to share your thoughts, ask questions, and suggest topics for future videos in the comments. Get ready to unlock the power of Python one byte at a time. Let Python Bytes be your guide on this thrilling programming journey. Subscribe now and embark on an exciting adventure into the world of Python programming! ",2023-06-04T01:23:02.772121Z,,,221,5,27,https://yt3.ggpht.com/55hTKaEJo01Iwghslhx76WYEy4dFVUIfX8sD0GdoCIpb0_5SQfT6Xwu0nM893cKcxZ6c-YiJzQ=s800-c-k-c0x00ffffff-no-rj,"Python|Beginners|Programming|Software engineering","Lifestyle (parent topic)|Gaming (parent topic)|Technology|Knowledge"
140,UCH0o5afCgermtnv3yk_dX8g,"DSA with Python","Master Data Structures & Algorithms in Python | DSA with Python Welcome to DSA with Python, your one-stop destination for learning Data Structures and Algorithms (DSA) in Python! 🚀 Whether you're a beginner or preparing for coding interviews, our step-by-step tutorials cover everything from arrays, linked lists, recursion, trees, graphs, dynamic programming, and more! 💡 🔹 Beginner-friendly explanations 🔹 Practical coding examples in Python 🔹 Interview preparation for FAANG & top tech companies 🔹 Regular updates with new content Subscribe now and start your DSA journey with Python! 🐍🔥 ",2017-05-20T18:43:40Z,,IN,113,3,11,https://yt3.ggpht.com/XCAUzdiJl-Nf4YE7gyXp03CoCPtJCAg25DbouBsSQycSAemiKbxPC3QNLKJ1eG2U89UN-EYmd3U=s800-c-k-c0x00ffffff-no-rj,"DSA with Python|Data Structures and Algorithms in Python|Python DSA tutorial|DSA full course Python|Learn DSA with Python|Python for DSA|DSA Python roadmap|DSA in Python for beginners|Python coding for DSA|DSA concepts in Python|Python programming for beginners|Learn Python for DSA|Best DSA course in Python|Python coding interview questions|Problem-solving with Python|Algorithm and data structures in Python|Python competitive programming|Python logic building","Technology|Knowledge|Lifestyle (parent topic)"
141,UCBgYKkmGOFnKuUUtkTB9DOg,"Coding With Python","Hi Guys, I am the coder who is gonna teach you python as well as other languages.. Do subscribe and support me!!!! ",2023-02-20T13:46:25.180272Z,,,40567,79,15,https://yt3.ggpht.com/OvQL6O3vmd0WkqvX93hmQZEJsspEdST99uXe4Tg47cAM-w_VhdGrGHGDo4cDHRwBUPQUZ2wI0bk=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
142,UCrMVhdiJ1bqOBeJ5ZeptFaA,"Curso Data Science com Python baseado em projetos","Seja bem-vindo à jornada fascinante da Ciência de Dados! Em um mundo cada vez mais orientado por dados, o curso que apresentamos é a chave para desbloquear o potencial ilimitado do universo da análise e interpretação de dados. Prepare-se para mergulhar em uma experiência educacional enriquecedora que o capacitará a transformar dados brutos em insights valiosos. Este curso apresenta mais de 10 projetos na área de Ciência de Dados, utilizando conjuntos de dados reais disponibilizados gratuitamente unido teoria e prática na medida certa! Acesse o curso completo: https://www.udemy.com/course/curso-data-science-com-python-baseado-em-projetos/?referralCode=57AEAAF0FC6CE31CE8EE ",2023-12-02T13:54:09.258587Z,,BR,5361,634,28,https://yt3.ggpht.com/x_zIZKm79YdVPVXbvjTQfvNIQb0mufmeMAG_bqpaTdyhO31AtgQ-Ekz7Al-Vr-PfYg-G4_QR=s800-c-k-c0x00ffffff-no-rj,"Python|Pandas|Ciência de Dados|Data Science|Machine Learning|Aprendizado de Máquina","Lifestyle (parent topic)|Knowledge|Technology"
143,UCOUrlykjCizfF9F-_xXiTRQ,"Python Basics","Python Skills Python from input ",2021-04-29T07:07:26.060552Z,,,7353,72,17,https://yt3.ggpht.com/ESp6yTYDlnZSBZ5BLiRyLNNflZdRo4bJvj7d7Vstti5y50WQ416hyvY8jEi6WyDfvtQMckZ7YA=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
144,UCwkh39GrK1xdxR9jW4DRlTA,"Python helper","Hey, This is Python helper who is trying to teach you Python and other programming language with the help of these small small videos.It is a small intiative by me to help you guys. So please make sure to subscribe my channel and hit that bell icon to get notified.. Till then..... Let's code it!!!!!",2021-02-02T10:47:30.660075Z,,IN,24044,174,44,https://yt3.ggpht.com/oFyjJvirXCQZhl-1i2Uc_mYBfRBAgodTe2zD_KOupW0g7P_R2TkVvZMcW8aUUjLoHHb0XLeD=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
145,UCe-ZvHdwWQS1IdKEY86fBUA,"Python Zone BD","Welcome to Python Zone BD! 🐍 Your ultimate destination for mastering the Python programming language and all its powerful features! Whether you're a beginner starting your coding journey , this channel is for you. 🔹 What This Channel Will Offer: ✔ Python Tutorials – From basics to advanced concepts ✔ Framework Guides – Django, Flask, FastAPI, and more ✔ Project-Based Learning – Build real-world applications ✔ Tips & Tricks – Optimize your Python code like a pro ✔ Latest Updates – Stay ahead with Python’s newest features 📌 Subscribe and hit the notification bell to never miss an update! ",2025-06-08T17:48:32.479924Z,,BD,33,3,2,https://yt3.ggpht.com/--McWZPN1pwpJjddMjHZuHQHijYYoouP5HtiFsXLWrl1efBf6ZN6bCVf3C3NWaic2Dord1CKGQ0=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
146,UC_TyhgT0A4a1DKZMDyRc1AQ,"Python Code Buddy","Welcome to Python Code Buddy, the ultimate destination for learning Python programming language! Our channel is dedicated to providing comprehensive tutorials and practical examples on everything related to Python, from the basics to advanced topics. Whether you're a beginner or an experienced programmer, our videos are designed to help you improve your skills and enhance your understanding of Python. We cover a wide range of topics, including data structures, algorithms, web development, machine learning, and much more. Our expert instructors have years of experience in Python programming and are passionate about teaching. They use clear and concise language to explain complex concepts and provide step-by-step guidance to help you master Python. Subscribe to our channel to stay up-to-date on the latest Python tutorials, tips, and tricks. Join our community of Python enthusiasts and become a Python Code Buddy today! ",2022-01-30T20:42:34.869914Z,,,20558,136,12,https://yt3.ggpht.com/2xA5D0-qlwBAYyWTdG0HCpnSQ4Pulc7XNxhlH4JoM5fX0JXACBzGbijtJ5BloQtM5YrXAK6KUw=s800-c-k-c0x00ffffff-no-rj,"python|pandas|numpy|pythonista|keras|seaborn|matplotlib|ETL|python training|python tutorial|python class|python videos|python programming|python for beginners|python tutorial for beginners|python training online|data science|data visualization|data analysis|python projects|python 3|deep learning|machine learning|neural networks|data mining|data cleaning|feature selection|applied machine learning|natural language processing|feature engineering","Lifestyle (parent topic)|Knowledge|Technology"
147,UCVxPTRxEcoWjEFIMXHaGgHA,"Python India","PyCon India is organized every year by Python communities and user groups all across India as a way to pool their experience and expertise into making a more successful, more accessible conference every year. The conference is organized entirely by volunteers all the way from planning, to finding the speakers, to managing the event successfully. Our Vision is to bring the cumulative knowledge and experience of our community members to the public. We want to create a responsible and inclusive ecosystem where Pythonistas from diverse backgrounds can come together to share their stories and gain something from other’s experiences. We aim to ensure the conference can reflect the diversity of our community and facilitate the exchange of ideas, knowledge, and experiences enriching the community.",2012-10-01T12:49:04Z,,,373876,5500,467,https://yt3.ggpht.com/k-L9imwFt1bvM5nFihcmZm0Uh9LjVkkPuUR-VBOKNFjdbkBpJrbQkQjGfLwu1ipK2rcovTglSso=s800-c-k-c0x00ffffff-no-rj,python|pycon,"Technology|Knowledge|Lifestyle (parent topic)"
148,UCnw7qlNurc-tuyCm8VD8taQ,PYTHON,"DICAS DE DECKS DE CLASH ROYALE AQUI NO SEU CANAL DE CLASH ROYALE ",2022-05-20T22:15:53.622615Z,,,4,0,1,https://yt3.ggpht.com/LwffQ6bOvKd5IxAZUcSmlLtvFBAZMe4uK6uGUl_joqogGm6s47qFwpxZSGrsXI7PCg5XpuBm=s800-c-k-c0x00ffffff-no-rj,,
149,UCkDJ2F4AuGHv7ztpxFRWiJg,"Python AI","Hey there! Welcome to Python AI Join us as we explore Python and AI through fun and practical tutorials. No matter what programming language you’re into, you’ll find something here to spark your curiosity and level up your skills. Hit subscribe and let’s code up something amazing together! ",2024-08-28T12:19:23.120421Z,,IN,1121,26,12,https://yt3.ggpht.com/RAJQD9c8BpSbtkv4sZ0xrx2ALOX5o20SaHxWSyctFu-FJdvjY7LFmDT-n3yDaMRHITcj_nX4hQ=s800-c-k-c0x00ffffff-no-rj,"python|AI|Python AI|Python Projects","Knowledge|Technology|Lifestyle (parent topic)"
150,UC4ws8OZHg_kYm6rtdWBsxWA,"PythonIA inteligência Artificial com Python ","Olá, e seja muito bem-vindo ao Python IA! Este é o seu espaço definitivo para mergulhar no fascinante universo da Inteligência Artificial, Machine Learning e Ciência de Dados, tudo isso com a linguagem de programação mais poderosa e versátil do mercado: o Python. O que você vai encontrar aqui: Tutoriais Passo a Passo: Do básico ao avançado, criamos guias práticos para você dominar as principais bibliotecas (como TensorFlow, PyTorch, Scikit-learn). Projetos Reais: Construímos projetos do zero, mostrando como a IA é aplicada em problemas do mundo real. Conceitos Descomplicados: Explicamos teorias complexas, como redes neurais e algoritmos de aprendizado, de um jeito que todos podem entender. Se você é um estudante, desenvolvedor ou apenas um entusiasta da tecnologia, junte-se à nossa comunidade! 👉 Inscreva-se agora e ative o sininho para não perder nenhum vídeo! Quer aprender a criar Inteligência Artificial na prática? Está no lugar certo. Eu sou André Camelo, especialista em IA. ",2020-05-17T14:51:45.170576Z,,BR,1218,10,35,https://yt3.ggpht.com/B8NNmwzrDm6CrVuWbpZPFwPCxf_M_yS5nZiknipfgqPeNiR0FsyG02uENhyEUSZP8eRE6DsF=s800-c-k-c0x00ffffff-no-rj,"#BRASIL #brazil #videosbrazil|#python # pythonia # pythoniando #ia #ai #pythondozero #programacaopython","Knowledge|Lifestyle (parent topic)|Religion|Society (parent topic)"
151,UCnwijGyyWgCXmIpssTM2Cqw,"Python For Ethical Hacker","Python for Ethical Hacker 🔥🛡️ Welcome to Python for Ethical Hacker! This channel is dedicated to helping cybersecurity enthusiasts, ethical hackers, and security professionals master Python for offensive and defensive security. 🔹 Learn ethical hacking techniques with Python 🔹 Automate security testing & penetration testing 🔹 Explore Web3 security, smart contract exploits, and blockchain hacking 🔹 Develop custom hacking tools, fuzzers, and exploit scripts Whether you're a beginner or an experienced hacker, this channel will provide hands-on tutorials, real-world case studies, and in-depth security research. Subscribe now and start hacking—ethically! 🚀💻",2025-02-11T17:56:54.471655Z,,,7057,45,41,https://yt3.ggpht.com/5fdfTEonIdwcoHP2HpOMR-_KSb7REb184QiE363Hb_Pnzn0B_-WCUz4lz_2iT-ettNPaENsI4w=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
